# mheavy mzprime I1 I2 eff1 eff2 Chi2 
0.053 0.03 3.7642801e-48 0.153116409
0.043 0.03 3.79874295e-48 0.186430733
0.64 0.03 8.35706612e-51 0.327731494
0.46 0.03 7.67311429e-50 0.362430423
0.096 0.03 3.38461063e-48 0.139415515
0.042 0.03 3.80128506e-48 0.191091707
0.059 0.03 3.73462224e-48 0.143339886
0.033 0.03 3.81820645e-48 0.253801529
0.84 0.03 1.03793252e-51 0.215483144
0.034 0.03 3.81677242e-48 0.244440225
0.066 0.03 3.69028849e-48 0.135994991
0.59 0.03 1.50366842e-50 0.350742059
0.33 0.03 4.00906692e-49 0.31958934
0.15 0.03 2.5310159e-48 0.178227935
0.035 0.03 3.81519343e-48 0.237529976
0.87 0.03 7.75380142e-52 0.205232059
0.081 0.03 3.55790992e-48 0.135171395
0.2 0.03 1.6893706e-48 0.22595
0.32 0.03 4.53191944e-49 0.311417466
0.1 0.03 3.33195163e-48 0.141996552
0.73 0.03 3.12607269e-51 0.272714304
0.068 0.03 3.67567574e-48 0.135889461
0.61 0.03 1.18475793e-50 0.341062459
0.53 0.03 3.14693487e-50 0.365846526
0.68 0.03 5.33615895e-51 0.304898389
0.046 0.03 3.79021299e-48 0.173401566
0.05 0.03 3.77648899e-48 0.160857582
0.078 0.03 3.58742744e-48 0.134996365
0.031 0.03 3.82072196e-48 0.271877438
0.78 0.03 1.87602301e-51 0.244085859
0.13 0.03 2.87230748e-48 0.163058628
0.19 0.03 1.84811143e-48 0.216746285
0.66 0.03 6.66185266e-51 0.317855662
0.11 0.03 3.19007583e-48 0.147596947
0.23 0.03 1.2610771e-48 0.251705461
0.48 0.03 5.93658233e-50 0.36595259
0.051 0.03 3.77257433e-48 0.157489761
0.45 0.03 8.7260032e-50 0.361694744
0.55 0.03 2.45175135e-50 0.363451086
0.057 0.03 3.74515683e-48 0.145160756
0.24 0.03 1.13636889e-48 0.259930661
0.35 0.03 3.12742878e-49 0.32635769
0.38 0.03 2.14142406e-49 0.341270596
0.4 0.03 1.65901213e-49 0.348581049
0.18 0.03 2.01311978e-48 0.207710982
0.93 0.03 4.33005876e-52 0.188938975
0.048 0.03 3.78366484e-48 0.166531909
0.36 0.03 2.75845025e-49 0.334536334
0.061 0.03 3.72301702e-48 0.1411446
0.063 0.03 3.71052947e-48 0.13743962
0.97 0.03 2.92574566e-52 0.180418545
0.045 0.03 3.79319374e-48 0.177690052
1.0 0.03 2.17257084e-52 0.17485286
0.04 0.03 3.80595228e-48 0.202180431
0.25 0.03 1.02096284e-48 0.266025058
0.3 0.03 5.76764788e-49 0.300837885
0.07 0.03 3.66008462e-48 0.135090404
0.039 0.03 3.80804541e-48 0.208532902
0.14 0.03 2.70372778e-48 0.172947059
0.17 0.03 2.18351648e-48 0.195812628
0.26 0.03 9.14833611e-49 0.274274327
0.43 0.03 1.12866681e-49 0.355539555
0.71 0.03 3.85907271e-51 0.284568378
0.073 0.03 3.63539388e-48 0.134043519
0.5 0.03 4.59884269e-50 0.366974488
0.038 0.03 3.810033e-48 0.213470252
0.087 0.03 3.49365134e-48 0.136937955
0.093 0.03 3.42253995e-48 0.137741375
0.09 0.03 3.45887598e-48 0.137630629
0.075 0.03 3.61499372e-48 0.135075671
0.81 0.03 1.39257939e-51 0.228239321
0.22 0.03 1.39512191e-48 0.241880363
0.08 0.03 3.56793533e-48 0.134701445
0.29 0.03 6.49166469e-49 0.296152779
0.28 0.03 7.29293724e-49 0.291296095
0.055 0.03 3.75517193e-48 0.148471537
0.12 0.03 3.03624051e-48 0.154927815
0.036 0.03 3.81355367e-48 0.228599893
0.34 0.03 3.5426472e-49 0.323373057
0.16 0.03 2.35676954e-48 0.189103547
0.39 0.03 1.88523743e-49 0.345319944
0.27 0.03 8.17714397e-49 0.281726117
0.084 0.03 3.52659442e-48 0.134973718
0.21 0.03 1.53807495e-48 0.234417067
0.9 0.03 5.79645774e-52 0.195261142
0.76 0.03 2.29556373e-51 0.254441476
0.42 0.03 1.28356985e-49 0.355494216
0.57 0.03 1.91648124e-50 0.359066571
