# m_Z'/GeV epsilon
1.042e-2   4.639e-5
1.126e-2   4.733e-5
1.217e-2   4.891e-5
1.315e-2   5.248e-5
1.421e-2   5.652e-5
1.536e-2   6.018e-5
1.660e-2   6.264e-5
1.794e-2   6.518e-5
1.938e-2   6.773e-5
2.095e-2   7.039e-5
2.264e-2   7.345e-5
2.447e-2   7.679e-5
2.644e-2   8.040e-5
2.831e-2   8.398e-5
3.089e-2   8.946e-5
3.338e-2   9.570e-5
3.608e-2   1.023e-4
3.899e-2   1.094e-4
4.214e-2   1.171e-4
4.554e-2   1.251e-4
4.922e-2   1.338e-4
5.319e-2   1.431e-4
5.749e-2   1.530e-4
6.213e-2   1.660e-4
6.715e-2   1.832e-4
7.257e-2   2.022e-4
7.843e-2   2.231e-4
8.477e-2   2.462e-4
9.162e-2   2.741e-4
9.902e-2   3.119e-4
1.070e-1   3.555e-4
1.157e-1   4.055e-4
1.250e-1   4.677e-4
1.351e-1   5.471e-4
1.460e-1   6.400e-4
1.571e-1   7.497e-4
1.681e-1   8.766e-4
1.795e-1   1.019e-3
1.908e-1   1.192e-3
2.022e-1   1.390e-3
2.138e-1   1.622e-3
2.256e-1   1.911e-3
2.374e-1   2.238e-3
2.486e-1   2.630e-3
2.597e-1   3.093e-3
2.707e-1   3.628e-3
2.808e-1   4.310e-3
2.905e-1   5.077e-3
2.998e-1   5.942e-3
3.087e-1   7.059e-3
3.179e-1   8.414e-3
3.273e-1   1.004e-2
3.370e-1   1.195e-2
3.470e-1   1.420e-2
3.581e-1   1.747e-2
3.679e-1   2.084e-2
3.751e-1   2.441e-2
3.825e-1   2.790e-2
