invmass MeV events/10 MeV
4.98121025e+0  1.58840973e+3
1.49907650e+1  1.30019055e+3
2.49346972e+1  4.15954751e+2
3.48200222e+1  1.99419043e+2
4.48522306e+1  1.16951695e+2
5.48923312e+1  1.06165631e+2
6.49299472e+1  7.28132370e+1
7.49701940e+1  6.33546046e+1
8.48781727e+1  5.25707333e+1
9.49185656e+1  4.44395321e+1
1.04958082e+2  2.83437437e+1
1.15000375e+2  3.74691481e+1
1.24908353e+2  2.66852768e+1
1.34949623e+2  2.65186628e+1
1.44990308e+2  2.10423240e+1
1.55031140e+2  1.68934164e+1
1.64939849e+2  1.27467011e+1
1.74981265e+2  1.39075183e+1
1.85022681e+2  1.50683355e+1
1.95154712e+2  8.39236499e+2
