#invmass MeV events/10 MeV
4.98764097e+0  1.64681670e+3
1.49742497e+1  1.15019082e+3
2.47973137e+1  3.68169420e+2
3.48197299e+1  1.96764181e+2
4.48525229e+1  1.19606557e+2
5.47588938e+1  9.42209426e+1
6.47978252e+1  7.28154293e+1
7.49701940e+1  6.33546046e+1
8.48781727e+1  5.25707333e+1
9.49185656e+1  4.44395321e+1
1.04958812e+2  3.49808997e+1
1.14868106e+2  3.61439092e+1
1.24908792e+2  3.06675704e+1
1.35081599e+2  2.51890393e+1
1.44990454e+2  2.23697552e+1
1.54899456e+2  2.08779023e+1
1.64808312e+2  1.80586182e+1
1.74981557e+2  1.65623807e+1
1.85022827e+2  1.63957667e+1
1.95013090e+2  7.52955663e+2
